4,3,4,3,1,2,51
4,3,4,3,1,1,61
4,3,4,2,3,3,38
4,3,4,2,3,2,48
4,3,4,2,3,1,58
4,3,4,2,2,3,41
4,3,4,2,2,2,51
4,3,4,2,2,1,61
4,3,4,2,1,3,44
4,3,4,2,1,2,54
4,3,4,2,1,1,64
4,3,4,1,3,3,41
4,3,4,1,3,2,51
4,3,4,1,3,1,61
4,3,4,1,2,3,44
4,3,4,1,2,2,54
4,3,4,1,2,1,64
4,3,4,1,1,3,48
4,3,4,1,1,2,58
4,3,4,1,1,1,68
4,3,3,3,3,3,37
4,3,3,3,3,2,47
4,3,3,3,3,1,57
4,3,3,3,2,3,40
4,3,3,3,2,2,50
4,3,3,3,2,1,60
4,3,3,3,1,3,43
4,3,3,3,1,2,53
4,3,3,3,1,1,63
4,3,3,2,3,3,40
4,3,3,2,3,2,50
4,3,3,2,3,1,60
4,3,3,2,2,3,43
4,3,3,2,2,2,53
4,3,3,2,2,1,63
4,3,3,2,1,3,47
4,3,3,2,1,2,57
4,3,3,2,1,1,67
4,3,3,1,3,3,43
4,3,3,1,3,2,53
4,3,3,1,3,1,63
4,3,3,1,2,3,47
4,3,3,1,2,2,57
4,3,3,1,2,1,67
4,3,3,1,1,3,50
4,3,3,1,1,2,60
4,3,3,1,1,1,70
4,3,2,3,3,3,39
4,3,2,3,3,2,49
4,3,2,3,3,1,59
4,3,2,3,2,3,43
4,3,2,3,2,2,53
4,3,2,3,2,1,63
4,3,2,3,1,3,46
4,3,2,3,1,2,56
4,3,2,3,1,1,66
4,3,2,2,3,3,42
4,3,2,2,3,2,52
4,3,2,2,3,1,62
4,3,2,2,2,3,46
4,3,2,2,2,2,56
4,3,2,2,2,1,66
4,3,2,2,1,3,49
4,3,2,2,1,2,59
4,3,2,2,1,1,69
4,3,2,1,3,3,46
4,3,2,1,3,2,56
4,3,2,1,3,1,66
4,3,2,1,2,3,49
4,3,2,1,2,2,59
4,3,2,1,2,1,69
4,3,2,1,1,3,52
4,3,2,1,1,2,62
4,3,2,1,1,1,72
4,3,1,3,3,3,42
4,3,1,3,3,2,52
4,3,1,3,3,1,62
4,3,1,3,2,3,45
4,3,1,3,2,2,55
4,3,1,3,2,1,65
4,3,1,3,1,3,48
4,3,1,3,1,2,58
4,3,1,3,1,1,68
4,3,1,2,3,3,45
4,3,1,2,3,2,55
4,3,1,2,3,1,65
4,3,1,2,2,3,48
4,3,1,2,2,2,58
4,3,1,2,2,1,68
4,3,1,2,1,3,52
4,3,1,2,1,2,62
4,3,1,2,1,1,72
4,3,1,1,3,3,48
4,3,1,1,3,2,58
4,3,1,1,3,1,68
4,3,1,1,2,3,52
4,3,1,1,2,2,62
4,3,1,1,2,1,72
4,3,1,1,1,3,55
4,3,1,1,1,2,65
4,3,1,1,1,1,75
4,2,4,3,3,3,39
4,2,4,3,3,2,49
4,2,4,3,3,1,59
4,2,4,3,2,3,43
4,2,4,3,2,2,53
4,2,4,3,2,1,63
4,2,4,3,1,3,46
4,2,4,3,1,2,56
4,2,4,3,1,1,66
4,2,4,2,3,3,42
4,2,4,2,3,2,52
4,2,4,2,3,1,62
4,2,4,2,2,3,46
4,2,4,2,2,2,56
4,2,4,2,2,1,66
4,2,4,2,1,3,49
4,2,4,2,1,2,59
4,2,4,2,1,1,69
4,2,4,1,3,3,46
4,2,4,1,3,2,56
4,2,4,1,3,1,66
4,2,4,1,2,3,49
4,2,4,1,2,2,59
4,2,4,1,2,1,69
4,2,4,1,1,3,52
4,2,4,1,1,2,62
4,2,4,1,1,1,72
4,2,3,3,3,3,42
4,2,3,3,3,2,52
4,2,3,3,3,1,62
4,2,3,3,2,3,45
4,2,3,3,2,2,55
4,2,3,3,2,1,65
4,2,3,3,1,3,48
4,2,3,3,1,2,58
4,2,3,3,1,1,68
4,2,3,2,3,3,45
4,2,3,2,3,2,55
4,2,3,2,3,1,65
4,2,3,2,2,3,48
4,2,3,2,2,2,58
4,2,3,2,2,1,68
4,2,3,2,1,3,52
4,2,3,2,1,2,62
4,2,3,2,1,1,72
4,2,3,1,3,3,48
4,2,3,1,3,2,58
4,2,3,1,3,1,68
4,2,3,1,2,3,52
4,2,3,1,2,2,62
4,2,3,1,2,1,72
4,2,3,1,1,3,55
4,2,3,1,1,2,65
4,2,3,1,1,1,75
4,2,2,3,3,3,44
4,2,2,3,3,2,54
4,2,2,3,3,1,64
4,2,2,3,2,3,48
4,2,2,3,2,2,58
4,2,2,3,2,1,68
4,2,2,3,1,3,51
4,2,2,3,1,2,61
4,2,2,3,1,1,71
4,2,2,2,3,3,48
4,2,2,2,3,2,58
4,2,2,2,3,1,68
4,2,2,2,2,3,51
4,2,2,2,2,2,61
4,2,2,2,2,1,71
4,2,2,2,1,3,54
4,2,2,2,1,2,64
4,2,2,2,1,1,74
4,2,2,1,3,3,51
4,2,2,1,3,2,61
4,2,2,1,3,1,71
4,2,2,1,2,3,54
4,2,2,1,2,2,64
4,2,2,1,2,1,74
4,2,2,1,1,3,58
4,2,2,1,1,2,68
4,2,2,1,1,1,78
4,2,1,3,3,3,47
4,2,1,3,3,2,57
4,2,1,3,3,1,67
4,2,1,3,2,3,50
4,2,1,3,2,2,60
4,2,1,3,2,1,70
4,2,1,3,1,3,53
4,2,1,3,1,2,63
4,2,1,3,1,1,73
4,2,1,2,3,3,50
4,2,1,2,3,2,60
4,2,1,2,3,1,70
4,2,1,2,2,3,53
4,2,1,2,2,2,63
4,2,1,2,2,1,73
4,2,1,2,1,3,57
4,2,1,2,1,2,67
4,2,1,2,1,1,77
4,2,1,1,3,3,53
4,2,1,1,3,2,63
4,2,1,1,3,1,73
4,2,1,1,2,3,57
4,2,1,1,2,2,67
4,2,1,1,2,1,77
4,2,1,1,1,3,60
4,2,1,1,1,2,70
4,2,1,1,1,1,80
4,1,4,3,3,3,44
4,1,4,3,3,2,54
4,1,4,3,3,1,64
4,1,4,3,2,3,48
4,1,4,3,2,2,58
4,1,4,3,2,1,68
4,1,4,3,1,3,51
4,1,4,3,1,2,61
4,1,4,3,1,1,71
4,1,4,2,3,3,48
4,1,4,2,3,2,58
4,1,4,2,3,1,68
4,1,4,2,2,3,51
4,1,4,2,2,2,61
4,1,4,2,2,1,71
4,1,4,2,1,3,54
4,1,4,2,1,2,64
4,1,4,2,1,1,74
4,1,4,1,3,3,51
4,1,4,1,3,2,61
4,1,4,1,3,1,71
4,1,4,1,2,3,54
4,1,4,1,2,2,64
4,1,4,1,2,1,74
4,1,4,1,1,3,58
4,1,4,1,1,2,68
4,1,4,1,1,1,78
4,1,3,3,3,3,47
4,1,3,3,3,2,57
4,1,3,3,3,1,67
4,1,3,3,2,3,50
4,1,3,3,2,2,60
4,1,3,3,2,1,70
4,1,3,3,1,3,53
4,1,3,3,1,2,63
4,1,3,3,1,1,73
4,1,3,2,3,3,50
4,1,3,2,3,2,60
4,1,3,2,3,1,70
4,1,3,2,2,3,53
4,1,3,2,2,2,63
4,1,3,2,2,1,73
4,1,3,2,1,3,57
4,1,3,2,1,2,67
4,1,3,2,1,1,77
4,1,3,1,3,3,53
4,1,3,1,3,2,63
4,1,3,1,3,1,73
4,1,3,1,2,3,57
4,1,3,1,2,2,67
4,1,3,1,2,1,77
4,1,3,1,1,3,60
4,1,3,1,1,2,70
4,1,3,1,1,1,80
4,1,2,3,3,3,49
4,1,2,3,3,2,59
4,1,2,3,3,1,69
4,1,2,3,2,3,53
4,1,2,3,2,2,63
4,1,2,3,2,1,73
4,1,2,3,1,3,56
4,1,2,3,1,2,66
4,1,2,3,1,1,76
4,1,2,2,3,3,52
4,1,2,2,3,2,62
4,1,2,2,3,1,72
4,1,2,2,2,3,56
4,1,2,2,2,2,66
4,1,2,2,2,1,76
4,1,2,2,1,3,59
4,1,2,2,1,2,69
4,1,2,2,1,1,79
4,1,2,1,3,3,56
4,1,2,1,3,2,66
4,1,2,1,3,1,76
4,1,2,1,2,3,59
4,1,2,1,2,2,69
4,1,2,1,2,1,79
4,1,2,1,1,3,62
4,1,2,1,1,2,72
4,1,2,1,1,1,82
4,1,1,3,3,3,52
4,1,1,3,3,2,62
4,1,1,3,3,1,72
4,1,1,3,2,3,55
4,1,1,3,2,2,65
4,1,1,3,2,1,75
4,1,1,3,1,3,58
4,1,1,3,1,2,68
4,1,1,3,1,1,78
4,1,1,2,3,3,55
4,1,1,2,3,2,65
4,1,1,2,3,1,75
4,1,1,2,2,3,58
4,1,1,2,2,2,68
4,1,1,2,2,1,78
4,1,1,2,1,3,62
4,1,1,2,1,2,72
4,1,1,2,1,1,82
4,1,1,1,3,3,58
4,1,1,1,3,2,68
4,1,1,1,3,1,78
4,1,1,1,2,3,62
4,1,1,1,2,2,72
4,1,1,1,2,1,82
4,1,1,1,1,3,65
4,1,1,1,1,2,75
4,1,1,1,1,1,85
3,4,4,3,3,3,34
3,4,4,3,3,2,44
3,4,4,3,3,1,54
3,4,4,3,2,3,38
3,4,4,3,2,2,48
3,4,4,3,2,1,58
3,4,4,3,1,3,41
3,4,4,3,1,2,51
3,4,4,3,1,1,61
3,4,4,2,3,3,38
3,4,4,2,3,2,48
3,4,4,2,3,1,58
3,4,4,2,2,3,41
3,4,4,2,2,2,51
3,4,4,2,2,1,61
3,4,4,2,1,3,44
3,4,4,2,1,2,54
3,4,4,2,1,1,64
3,4,4,1,3,3,41
3,4,4,1,3,2,51
3,4,4,1,3,1,61
3,4,4,1,2,3,44
3,4,4,1,2,2,54
3,4,4,1,2,1,64
3,4,4,1,1,3,48
3,4,4,1,1,2,58
3,4,4,1,1,1,68
3,4,3,3,3,3,37
3,4,3,3,3,2,47
3,4,3,3,3,1,57
3,4,3,3,2,3,40
3,4,3,3,2,2,50
3,4,3,3,2,1,60
3,4,3,3,1,3,43
3,4,3,3,1,2,53
3,4,3,3,1,1,63
3,4,3,2,3,3,40
3,4,3,2,3,2,50
3,4,3,2,3,1,60
3,4,3,2,2,3,43
3,4,3,2,2,2,53
3,4,3,2,2,1,63
3,4,3,2,1,3,47
3,4,3,2,1,2,57
3,4,3,2,1,1,67
3,4,3,1,3,3,43
3,4,3,1,3,2,53
3,4,3,1,3,1,63
3,4,3,1,2,3,47
3,4,3,1,2,2,57
3,4,3,1,2,1,67
3,4,3,1,1,3,50
3,4,3,1,1,2,60
3,4,3,1,1,1,70
3,4,2,3,3,3,39
3,4,2,3,3,2,49
3,4,2,3,3,1,59
3,4,2,3,2,3,43
3,4,2,3,2,2,53
3,4,2,3,2,1,63
3,4,2,3,1,3,46
3,4,2,3,1,2,56
3,4,2,3,1,1,66
3,4,2,2,3,3,42
3,4,2,2,3,2,52
3,4,2,2,3,1,62
3,4,2,2,2,3,46
3,4,2,2,2,2,56
3,4,2,2,2,1,66
3,4,2,2,1,3,49
3,4,2,2,1,2,59
3,4,2,2,1,1,69
3,4,2,1,3,3,46
3,4,2,1,3,2,56
3,4,2,1,3,1,66
3,4,2,1,2,3,49
3,4,2,1,2,2,59
3,4,2,1,2,1,69
3,4,2,1,1,3,52
3,4,2,1,1,2,62
3,4,2,1,1,1,72
3,4,1,3,3,3,42
3,4,1,3,3,2,52
3,4,1,3,3,1,62
3,4,1,3,2,3,45
3,4,1,3,2,2,55
3,4,1,3,2,1,65
3,4,1,3,1,3,48
3,4,1,3,1,2,58
3,4,1,3,1,1,68
3,4,1,2,3,3,45
3,4,1,2,3,2,55
3,4,1,2,3,1,65
3,4,1,2,2,3,48
3,4,1,2,2,2,58
3,4,1,2,2,1,68
3,4,1,2,1,3,52
3,4,1,2,1,2,62
3,4,1,2,1,1,72
3,4,1,1,3,3,48
3,4,1,1,3,2,58
3,4,1,1,3,1,68
3,4,1,1,2,3,52
3,4,1,1,2,2,62
3,4,1,1,2,1,72
3,4,1,1,1,3,55
3,4,1,1,1,2,65
3,4,1,1,1,1,75
3,3,4,3,3,3,39
3,3,4,3,3,2,49
3,3,4,3,3,1,59
3,3,4,3,2,3,43
3,3,4,3,2,2,53
3,3,4,3,2,1,63
3,3,4,3,1,3,46
3,3,4,3,1,2,56
3,3,4,3,1,1,66
3,3,4,2,3,3,42
3,3,4,2,3,2,52
3,3,4,2,3,1,62
3,3,4,2,2,3,46
3,3,4,2,2,2,56
3,3,4,2,2,1,66
3,3,4,2,1,3,49
3,3,4,2,1,2,59
3,3,4,2,1,1,69
3,3,4,1,3,3,46
3,3,4,1,3,2,56
3,3,4,1,3,1,66
3,3,4,1,2,3,49
3,3,4,1,2,2,59
3,3,4,1,2,1,69
3,3,4,1,1,3,52
3,3,4,1,1,2,62
3,3,4,1,1,1,72
3,3,3,3,3,3,42
3,3,3,3,3,2,52
3,3,3,3,3,1,62
3,3,3,3,2,3,45
3,3,3,3,2,2,55
3,3,3,3,2,1,65
3,3,3,3,1,3,48
3,3,3,3,1,2,58
3,3,3,3,1,1,68
3,3,3,2,3,3,45
3,3,3,2,3,2,55
3,3,3,2,3,1,65
3,3,3,2,2,3,48
3,3,3,2,2,2,58
3,3,3,2,2,1,68
3,3,3,2,1,3,52
3,3,3,2,1,2,62
3,3,3,2,1,1,72
3,3,3,1,3,3,48
3,3,3,1,3,2,58
3,3,3,1,3,1,68
3,3,3,1,2,3,52
3,3,3,1,2,2,62
3,3,3,1,2,1,72
3,3,3,1,1,3,55
3,3,3,1,1,2,65
3,3,3,1,1,1,75
3,3,2,3,3,3,44
3,3,2,3,3,2,54
3,3,2,3,3,1,64
3,3,2,3,2,3,48
3,3,2,3,2,2,58
3,3,2,3,2,1,68
3,3,2,3,1,3,51
3,3,2,3,1,2,61
3,3,2,3,1,1,71
3,3,2,2,3,3,48
3,3,2,2,3,2,58
3,3,2,2,3,1,68
3,3,2,2,2,3,51
3,3,2,2,2,2,61
3,3,2,2,2,1,71
3,3,2,2,1,3,54
3,3,2,2,1,2,64
3,3,2,2,1,1,74
3,3,2,1,3,3,51
3,3,2,1,3,2,61
3,3,2,1,3,1,71
3,3,2,1,2,3,54
3,3,2,1,2,2,64
3,3,2,1,2,1,74
3,3,2,1,1,3,58
3,3,2,1,1,2,68
3,3,2,1,1,1,78
3,3,1,3,3,3,47
3,3,1,3,3,2,57
3,3,1,3,3,1,67
3,3,1,3,2,3,50
3,3,1,3,2,2,60
3,3,1,3,2,1,70
3,3,1,3,1,3,53
3,3,1,3,1,2,63
3,3,1,3,1,1,73
3,3,1,2,3,3,50
3,3,1,2,3,2,60
3,3,1,2,3,1,70
3,3,1,2,2,3,53
3,3,1,2,2,2,63
3,3,1,2,2,1,73
3,3,1,2,1,3,57
3,3,1,2,1,2,67
3,3,1,2,1,1,77
3,3,1,1,3,3,53
3,3,1,1,3,2,63
3,3,1,1,3,1,73
3,3,1,1,2,3,57
3,3,1,1,2,2,67
3,3,1,1,2,1,77
3,3,1,1,1,3,60
3,3,1,1,1,2,70
3,3,1,1,1,1,80
3,2,4,3,3,3,44
3,2,4,3,3,2,54
3,2,4,3,3,1,64
3,2,4,3,2,3,48
3,2,4,3,2,2,58
3,2,4,3,2,1,68
3,2,4,3,1,3,51
3,2,4,3,1,2,61
3,2,4,3,1,1,71
3,2,4,2,3,3,48
3,2,4,2,3,2,58
3,2,4,2,3,1,68
3,2,4,2,2,3,51
3,2,4,2,2,2,61
3,2,4,2,2,1,71
3,2,4,2,1,3,54
3,2,4,2,1,2,64
3,2,4,2,1,1,74
3,2,4,1,3,3,51
3,2,4,1,3,2,61
3,2,4,1,3,1,71
3,2,4,1,2,3,54
3,2,4,1,2,2,64
3,2,4,1,2,1,74
3,2,4,1,1,3,58
3,2,4,1,1,2,68
3,2,4,1,1,1,78
3,2,3,3,3,3,47
3,2,3,3,3,2,57
3,2,3,3,3,1,67
3,2,3,3,2,3,50
3,2,3,3,2,2,60
3,2,3,3,2,1,70
3,2,3,3,1,3,53
3,2,3,3,1,2,63
3,2,3,3,1,1,73
3,2,3,2,3,3,50
3,2,3,2,3,2,60
3,2,3,2,3,1,70
3,2,3,2,2,3,53
3,2,3,2,2,2,63
3,2,3,2,2,1,73
3,2,3,2,1,3,57
3,2,3,2,1,2,67
3,2,3,2,1,1,77
3,2,3,1,3,3,53
3,2,3,1,3,2,63
3,2,3,1,3,1,73
3,2,3,1,2,3,57
3,2,3,1,2,2,67
3,2,3,1,2,1,77
3,2,3,1,1,3,60
3,2,3,1,1,2,70
3,2,3,1,1,1,80
3,2,2,3,3,3,49
3,2,2,3,3,2,59
3,2,2,3,3,1,69
3,2,2,3,2,3,53
3,2,2,3,2,2,63
3,2,2,3,2,1,73
3,2,2,3,1,3,56
3,2,2,3,1,2,66
3,2,2,3,1,1,76
3,2,2,2,3,3,52
3,2,2,2,3,2,62
3,2,2,2,3,1,72
3,2,2,2,2,3,56
3,2,2,2,2,2,66
3,2,2,2,2,1,76
3,2,2,2,1,3,59
3,2,2,2,1,2,69
3,2,2,2,1,1,79
3,2,2,1,3,3,56
3,2,2,1,3,2,66
3,2,2,1,3,1,76
3,2,2,1,2,3,59
3,2,2,1,2,2,69
3,2,2,1,2,1,79
3,2,2,1,1,3,62
3,2,2,1,1,2,72
3,2,2,1,1,1,82
3,2,1,3,3,3,52
3,2,1,3,3,2,62
3,2,1,3,3,1,72
3,2,1,3,2,3,55
3,2,1,3,2,2,65
3,2,1,3,2,1,75
3,2,1,3,1,3,58
3,2,1,3,1,2,68
3,2,1,3,1,1,78
3,2,1,2,3,3,55
3,2,1,2,3,2,65
3,2,1,2,3,1,75
3,2,1,2,2,3,58
3,2,1,2,2,2,68
3,2,1,2,2,1,78
3,2,1,2,1,3,62
3,2,1,2,1,2,72
3,2,1,2,1,1,82
3,2,1,1,3,3,58
3,2,1,1,3,2,68
3,2,1,1,3,1,78
3,2,1,1,2,3,62
3,2,1,1,2,2,72
3,2,1,1,2,1,82
3,2,1,1,1,3,65
3,2,1,1,1,2,75
3,2,1,1,1,1,85
3,1,4,3,3,3,49
3,1,4,3,3,2,59
3,1,4,3,3,1,69
3,1,4,3,2,3,53
3,1,4,3,2,2,63
3,1,4,3,2,1,73
3,1,4,3,1,3,56
3,1,4,3,1,2,66
3,1,4,3,1,1,76
3,1,4,2,3,3,52
3,1,4,2,3,2,62
3,1,4,2,3,1,72
3,1,4,2,2,3,56
3,1,4,2,2,2,66
3,1,4,2,2,1,76
3,1,4,2,1,3,59
3,1,4,2,1,2,69
3,1,4,2,1,1,79
3,1,4,1,3,3,56
3,1,4,1,3,2,66
3,1,4,1,3,1,76
3,1,4,1,2,3,59
3,1,4,1,2,2,69
3,1,4,1,2,1,79
3,1,4,1,1,3,62
3,1,4,1,1,2,72
3,1,4,1,1,1,82
3,1,3,3,3,3,52
3,1,3,3,3,2,62
3,1,3,3,3,1,72
3,1,3,3,2,3,55
3,1,3,3,2,2,65
3,1,3,3,2,1,75
3,1,3,3,1,3,58
3,1,3,3,1,2,68
3,1,3,3,1,1,78
3,1,3,2,3,3,55
3,1,3,2,3,2,65
3,1,3,2,3,1,75
3,1,3,2,2,3,58
3,1,3,2,2,2,68
3,1,3,2,2,1,78
3,1,3,2,1,3,62
3,1,3,2,1,2,72
3,1,3,2,1,1,82
3,1,3,1,3,3,58
3,1,3,1,3,2,68
3,1,3,1,3,1,78
3,1,3,1,2,3,62
3,1,3,1,2,2,72
3,1,3,1,2,1,82
3,1,3,1,1,3,65
3,1,3,1,1,2,75
3,1,3,1,1,1,85
3,1,2,3,3,3,54
3,1,2,3,3,2,64
3,1,2,3,3,1,74
3,1,2,3,2,3,58
3,1,2,3,2,2,68
3,1,2,3,2,1,78
3,1,2,3,1,3,61
3,1,2,3,1,2,71
3,1,2,3,1,1,81
3,1,2,2,3,3,58
3,1,2,2,3,2,68
3,1,2,2,3,1,78
3,1,2,2,2,3,61
3,1,2,2,2,2,71
3,1,2,2,2,1,81
3,1,2,2,1,3,64
3,1,2,2,1,2,74
3,1,2,2,1,1,84
3,1,2,1,3,3,61
3,1,2,1,3,2,71
3,1,2,1,3,1,81
3,1,2,1,2,3,64
3,1,2,1,2,2,74
3,1,2,1,2,1,84
3,1,2,1,1,3,68
3,1,2,1,1,2,78
3,1,2,1,1,1,88
3,1,1,3,3,3,57
3,1,1,3,3,2,67
3,1,1,3,3,1,77
3,1,1,3,2,3,60
3,1,1,3,2,2,70
3,1,1,3,2,1,80
3,1,1,3,1,3,63
3,1,1,3,1,2,73
3,1,1,3,1,1,83
3,1,1,2,3,3,60
3,1,1,2,3,2,70
3,1,1,2,3,1,80
3,1,1,2,2,3,63
3,1,1,2,2,2,73
3,1,1,2,2,1,83
3,1,1,2,1,3,67
3,1,1,2,1,2,77
3,1,1,2,1,1,87
3,1,1,1,3,3,63
3,1,1,1,3,2,73
3,1,1,1,3,1,83
3,1,1,1,2,3,67
3,1,1,1,2,2,77
3,1,1,1,2,1,87
3,1,1,1,1,3,70
3,1,1,1,1,2,80
3,1,1,1,1,1,90
2,4,4,3,3,3,39
2,4,4,3,3,2,49
2,4,4,3,3,1,59
2,4,4,3,2,3,43
2,4,4,3,2,2,53
2,4,4,3,2,1,63
2,4,4,3,1,3,46
2,4,4,3,1,2,56
2,4,4,3,1,1,66
2,4,4,2,3,3,42
2,4,4,2,3,2,52
2,4,4,2,3,1,62
2,4,4,2,2,3,46
2,4,4,2,2,2,56
2,4,4,2,2,1,66
2,4,4,2,1,3,49
2,4,4,2,1,2,59
2,4,4,2,1,1,69
2,4,4,1,3,3,46
2,4,4,1,3,2,56
2,4,4,1,3,1,66
2,4,4,1,2,3,49
2,4,4,1,2,2,59
2,4,4,1,2,1,69
2,4,4,1,1,3,52
2,4,4,1,1,2,62
2,4,4,1,1,1,72
2,4,3,3,3,3,42
2,4,3,3,3,2,52
2,4,3,3,3,1,62
2,4,3,3,2,3,45
2,4,3,3,2,2,55
2,4,3,3,2,1,65
2,4,3,3,1,3,48
2,4,3,3,1,2,58
2,4,3,3,1,1,68
2,4,3,2,3,3,45
2,4,3,2,3,2,55
2,4,3,2,3,1,65
2,4,3,2,2,3,48
2,4,3,2,2,2,58
2,4,3,2,2,1,68
2,4,3,2,1,3,52
2,4,3,2,1,2,62
2,4,3,2,1,1,72
2,4,3,1,3,3,48
2,4,3,1,3,2,58
2,4,3,1,3,1,68
2,4,3,1,2,3,52
2,4,3,1,2,2,62
2,4,3,1,2,1,72
2,4,3,1,1,3,55
2,4,3,1,1,2,65
2,4,3,1,1,1,75
2,4,2,3,3,3,44
2,4,2,3,3,2,54
2,4,2,3,3,1,64
2,4,2,3,2,3,48
2,4,2,3,2,2,58
2,4,2,3,2,1,68
2,4,2,3,1,3,51
2,4,2,3,1,2,61
2,4,2,3,1,1,71
2,4,2,2,3,3,48
2,4,2,2,3,2,58
2,4,2,2,3,1,68
2,4,2,2,2,3,51
2,4,2,2,2,2,61
2,4,2,2,2,1,71
2,4,2,2,1,3,54
2,4,2,2,1,2,64
2,4,2,2,1,1,74
2,4,2,1,3,3,51
2,4,2,1,3,2,61
2,4,2,1,3,1,71
2,4,2,1,2,3,54
2,4,2,1,2,2,64
2,4,2,1,2,1,74
2,4,2,1,1,3,58
2,4,2,1,1,2,68
2,4,2,1,1,1,78
2,4,1,3,3,3,47
2,4,1,3,3,2,57
2,4,1,3,3,1,67
2,4,1,3,2,3,50
2,4,1,3,2,2,60
2,4,1,3,2,1,70
2,4,1,3,1,3,53
2,4,1,3,1,2,63
2,4,1,3,1,1,73
2,4,1,2,3,3,50
2,4,1,2,3,2,60
2,4,1,2,3,1,70
2,4,1,2,2,3,53
2,4,1,2,2,2,63
2,4,1,2,2,1,73
2,4,1,2,1,3,57
2,4,1,2,1,2,67
2,4,1,2,1,1,77
2,4,1,1,3,3,53
2,4,1,1,3,2,63
2,4,1,1,3,1,73
2,4,1,1,2,3,57
2,4,1,1,2,2,67
2,4,1,1,2,1,77
2,4,1,1,1,3,60
2,4,1,1,1,2,70
2,4,1,1,1,1,80
2,3,4,3,3,3,44
2,3,4,3,3,2,54
2,3,4,3,3,1,64
2,3,4,3,2,3,48
2,3,4,3,2,2,58
2,3,4,3,2,1,68
2,3,4,3,1,3,51
2,3,4,3,1,2,61
2,3,4,3,1,1,71
2,3,4,2,3,3,48
2,3,4,2,3,2,58
2,3,4,2,3,1,68
2,3,4,2,2,3,51
2,3,4,2,2,2,61
2,3,4,2,2,1,71
2,3,4,2,1,3,54
2,3,4,2,1,2,64
2,3,4,2,1,1,74
2,3,4,1,3,3,51
2,3,4,1,3,2,61
2,3,4,1,3,1,71
2,3,4,1,2,3,54
2,3,4,1,2,2,64
2,3,4,1,2,1,74
2,3,4,1,1,3,58
2,3,4,1,1,2,68
2,3,4,1,1,1,78
2,3,3,3,3,3,47
